name,price,url,category,metric
"Metal TT Bundle Scrap, 2mm",₹12/ kg,https://www.indiamart.com/proddetail/tt-bundle-scrap-11752878030.html,crc-metal-scrap,kg
RYC CRC DRUM SHEETS,₹35/ kg,https://www.indiamart.com/asaai-manufacturing-trading-company/,crc-metal-scrap,kg
"CRC Circle Scrap, For Industrial","₹30,000/ tonne",https://www.indiamart.com/proddetail/crc-circle-scrap-22776016373.html,crc-metal-scrap,tonne
8mm Brown Mild Steel Scrap,₹39/ kg,https://www.indiamart.com/proddetail/8mm-brown-mild-steel-scrap-2851636222173.html,crc-metal-scrap,kg
"Rectangle Sheet Metal scrap, Size: 8 X 3.25 Fit, Thickness: 24 Gauge",₹70/ kg,https://www.indiamart.com/proddetail/metal-scrap-21630506962.html,crc-metal-scrap,kg
"Crc Scrap, Bundle Size: 8 Inch",₹45/ kg,https://www.indiamart.com/proddetail/crc-scrap-2850804705430.html,crc-metal-scrap,kg
CRC Bundle Scrap,"₹29,000/ tonne",https://www.indiamart.com/shree-durga-traders-howrah/,crc-metal-scrap,tonne
"CRC Punching Scrap, For Metal Industry, 200 Kg",₹47/ kg,https://www.indiamart.com/proddetail/crc-punching-scrap-23230343633.html,crc-metal-scrap,kg
Coil Spring Scrap,₹40/ kg,https://www.indiamart.com/global-steel-hubli/,crc-metal-scrap,kg
"CR Trimming Scrap for Making Metal Products, Bundle / Dal / Loose / Jali, Bundle Size: 30 KG Bundle","₹43,000/ tonne",https://www.indiamart.com/proddetail/cr-trimming-scrap-for-making-metal-products-21992295112.html,crc-metal-scrap,tonne
"Tata CRC Sheet Metal Scrap, Bundle Size: 6*9, Packaging Type: 3*5","₹43,000/ tonne",https://www.indiamart.com/proddetail/tata-crc-sheet-metal-scrap-21799448633.html,crc-metal-scrap,tonne
Light Scrap Bundle,"₹37,500/ tonne",https://www.indiamart.com/varuntradingco-hisar/,crc-metal-scrap,tonne
Tin CRC Metal Bundle Scrap,₹35/ kg,https://www.indiamart.com/proddetail/tin-crc-metal-bundle-scrap-2852035198597.html,crc-metal-scrap,kg
CRC Bundle,"₹43,000/ tonne",https://www.indiamart.com/proddetail/crc-bundle-2852038101355.html,crc-metal-scrap,tonne
CRCA Low Silicon Punching Scrap,"₹43,000/ tonne",https://www.indiamart.com/proddetail/crca-low-silicon-punching-scrap-21794913333.html,crc-metal-scrap,tonne
"CRC 12 X 12 Scrap Bundle, For Metal Industry, Bundle Size: 12x12 Inch","₹42,500/ tonne",https://www.indiamart.com/proddetail/crc-12-x-12-scrap-bundle-22053715555.html,crc-metal-scrap,tonne
CRC Scrap,₹22/ kg,https://www.indiamart.com/proddetail/crc-scrap-17172643248.html,crc-metal-scrap,kg
CRC Metal Scrap,₹21/ kg,https://www.indiamart.com/proddetail/crc-metal-scrap-14295639888.html,crc-metal-scrap,kg
Furniture Metal Scrap,₹60/ kg,https://www.indiamart.com/rajasthan-arts-crafts-house/,crc-metal-scrap,kg
"Crc Sheet Metal Scrap Sheets with Design for a Compound, Bundle Size: 100 KG To 1000 KG, Thickness: 0.5 MM TO 5 MM","₹41,000/ tonne",https://www.indiamart.com/proddetail/sheets-with-design-for-a-compound-21967172673.html,crc-metal-scrap,tonne
"CRC Sheet Scrap for Manufacturing and Reselling Purpose, Bundle Size: Not Fix","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-sheet-scrap-for-manufacturing-and-reselling-purpose-21797747148.html,crc-metal-scrap,tonne
Scrap CR SIDE TRIMMING,"₹80,000/ tonne",https://www.indiamart.com/ms-om-shanti-automobiles/,crc-metal-scrap,tonne
"Iron CRC Loose And Waste Scrap, 10*10, Bundle Size: 8*8","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-loose-and-waste-scrap-16372958062.html,crc-metal-scrap,tonne
Metal Scrap,"₹35,000/ tonne",https://www.indiamart.com/proddetail/metal-scrap-22169342773.html,crc-metal-scrap,tonne
"Sheet CRC Metal Scrap, Bundle Size: 100 KG To 1000 KGs, Packaging Type: Small Size Packets","₹48,000/ tonne",https://www.indiamart.com/proddetail/sheet-crc-metal-scrap-21925068573.html,crc-metal-scrap,tonne
"Iron CRC Trimming Scrap, 10*10, Bundle Size: 8*8","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-trimming-scrap-21794908088.html,crc-metal-scrap,tonne
Metal Scrap,₹28/ kg,https://www.indiamart.com/arman-enterprise-kolkata/,crc-metal-scrap,kg
CRC Metal Scrap,"₹7,800/ tonne",https://www.indiamart.com/rsenterprises-62597615/,crc-metal-scrap,tonne
Ms Sheet CRC,₹48.5/ kg,https://www.indiamart.com/dastraders-10974114/,crc-metal-scrap,kg
C.R Galavanise Scrap,"₹50,000/ tonne",https://www.indiamart.com/makhdoom-traders/,crc-metal-scrap,tonne
0.5mm Punching CRCA Scrap,"₹27,500/ tonne",https://www.indiamart.com/olivia-group/,crc-metal-scrap,tonne
"CRC Sheet Metal Loose Scrap, High Quality, Bundle Size: Medium","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-sheet-metal-loose-scrap-19049364455.html,crc-metal-scrap,tonne
"CRNO Dal Punching Scrap, Bundle Size: 40 KG Bag Pack","₹42,500/ tonne",https://www.indiamart.com/proddetail/crno-dal-punching-scrap-21992632955.html,crc-metal-scrap,tonne
Crc Bundle Scrap,"₹42,000/ tonne",https://www.indiamart.com/global-suit-bhuj/,crc-metal-scrap,tonne
"Iron CRC White Drum Scrap, 10*10, Bundle Size: 8*8","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-white-drum-scrap-16370801030.html,crc-metal-scrap,tonne
"Crs Metal CRC Trimming Scrap, For Industrial, Bundle Size: Loose","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-trimming-scrap-22011625588.html,crc-metal-scrap,tonne
C Plus Grade Metal Scrap,"₹37,000/ tonne",https://www.indiamart.com/proddetail/c-plus-grade-metal-scrap-23284725048.html,crc-metal-scrap,tonne
Metal Scrap,₹400/ kg,https://www.indiamart.com/proddetail/metal-scrap-21715827373.html,crc-metal-scrap,kg
CRC Metal Scrap,₹30/ kg,https://www.indiamart.com/proddetail/crc-metal-scrap-20418175130.html,crc-metal-scrap,kg
"Bhushan CRC Tube Cut Scrap, Size: 2 Inch","₹39,000/ tonne",https://www.indiamart.com/proddetail/crc-tube-cut-scrap-23684453148.html,crc-metal-scrap,tonne
1.2 mm cr scrap,₹50/ kg,https://www.indiamart.com/sanjay-steel-ludhiana/,crc-metal-scrap,kg
"CRC Metal Scrap, Bailed, Bundle Size: 8*8",₹40/ kg,https://www.indiamart.com/proddetail/crc-metal-scrap-12398046833.html,crc-metal-scrap,kg
CRC Punching Scraps for Industrial,₹300/ kg,https://www.indiamart.com/proddetail/crc-punching-scraps-19360107197.html,crc-metal-scrap,kg
Crc Punching Scrap,₹52/ kg,https://www.indiamart.com/s-a-steel-corporation-mumbai/,crc-metal-scrap,kg
15no lamination CRC,₹80/ kg,https://www.indiamart.com/advance-lamination-industries/,crc-metal-scrap,kg
CRC BUNDLE SCRAP,₹34/ kg,https://www.indiamart.com/h-m-steel/,crc-metal-scrap,kg
Cr Hr Scrap,"₹45,000/ tonne",https://www.indiamart.com/hindustan-steel-maharashtra/,crc-metal-scrap,tonne
CR Punching Scrap,"₹20,000/ tonne",https://www.indiamart.com/proddetail/cr-punching-scrap-14624307055.html,crc-metal-scrap,tonne
"Metal CRC PUNCHING SCRAP, For Industrial, Variable","₹23,000/ tonne",https://www.indiamart.com/proddetail/crc-punching-scrap-22285480555.html,crc-metal-scrap,tonne
CRNO Electrical Steel,"₹42,500/ tonne",https://www.indiamart.com/proddetail/crno-electrical-steel-22054213388.html,crc-metal-scrap,tonne
CRC Waste Scrap,"₹27,500/ tonne",https://www.indiamart.com/proddetail/crc-waste-scrap-12981323588.html,crc-metal-scrap,tonne
"CRC Metal Scrap, For Industrial",₹50/ kg,https://www.indiamart.com/proddetail/crc-metal-scrap-24207905030.html,crc-metal-scrap,kg
Punching Scrap,₹25/ kg,https://www.indiamart.com/proddetail/punching-scrap-16088436088.html,crc-metal-scrap,kg
"All Type Metal Scrap, For Scraps","₹19,000/ tonne",https://www.indiamart.com/proddetail/all-type-metal-scrap-2850812244955.html,crc-metal-scrap,tonne
Metal Scrap,₹330/ kg,https://www.indiamart.com/ms-a-n-metals/,crc-metal-scrap,kg
Copper Sheet Scrap Cutting,₹748/ kg,https://www.indiamart.com/m-s-business/,crc-metal-scrap,kg
"CRCA White Prime Dal, For Sg Iron Casting Manufacturers","₹43,500/ tonne",https://www.indiamart.com/proddetail/crca-white-prime-dal-22053860855.html,crc-metal-scrap,tonne
"Cold Rolled Coil Tikdi Scrap, 40 To 60 kg Bag Pack","₹43,500/ tonne",https://www.indiamart.com/proddetail/cold-rolled-coil-tikdi-scrap-22010350991.html,crc-metal-scrap,tonne
"CRC SCRAP BUNDLE, For Foundry, Steel Plant, Full Load","₹29,500/ tonne",https://www.indiamart.com/proddetail/crc-scrap-bundle-21774813588.html,crc-metal-scrap,tonne
CR Trimming Scrap,₹41/ kg,https://www.indiamart.com/lakshmisteelcompany/,crc-metal-scrap,kg
Mild Steel Bundle Scrap,"₹24,000/ tonne",https://www.indiamart.com/proddetail/mild-steel-bundle-scrap-19964779488.html,crc-metal-scrap,tonne
Ms Bundles Scrap,₹28/ kg,https://www.indiamart.com/proddetail/ms-bundles-scrap-11562438448.html,crc-metal-scrap,kg
"Crc Gi Sheet Scrap, 86, Bundle Size: 36",₹80/ kg,https://www.indiamart.com/proddetail/crc-gi-sheet-scrap-23805910730.html,crc-metal-scrap,kg
CRC Sheet Metal Scrap,₹23/ kg,https://www.indiamart.com/shaktienterprises-nagpur/,crc-metal-scrap,kg
Metal Scrap,₹250/ kg,https://www.indiamart.com/proddetail/metal-scrap-15084063030.html,crc-metal-scrap,kg
"Low Manganese Crc Scrap Bundles, For Melting, Bundle Size: 8*8",₹45.5/ kg,https://www.indiamart.com/proddetail/low-manganese-crc-scrap-bundles-27382535497.html,crc-metal-scrap,kg
CRC Metal Punching Scrap,₹40/ kg,https://www.indiamart.com/proddetail/crc-metal-punching-scrap-22940879291.html,crc-metal-scrap,kg
Crc mango cut,₹42/ kg,https://www.indiamart.com/kohinoorenterprises-71907594/,crc-metal-scrap,kg
Crc Bundle Scrap,₹48/ kg,https://www.indiamart.com/anjani-scrap-centre/,crc-metal-scrap,kg
Cr Punching Scrap,₹44/ tonne,https://www.indiamart.com/ajay-steel-traders-pune/,crc-metal-scrap,tonne
"C.R./ H.R. Scrap, Bundle Size: 10*10, Packaging Type: 8*8","₹41,000/ tonne",https://www.indiamart.com/proddetail/c-r-h-r-scrap-21798902730.html,crc-metal-scrap,tonne
Crc Punching Scrap,₹26/ kg,https://www.indiamart.com/shivamenterprises-103638518/,crc-metal-scrap,kg
CRC Bundle,"₹36,500/ tonne",https://www.indiamart.com/rajlaxmi-traders-pune/,crc-metal-scrap,tonne
CR Punching Scrap,₹32/ kg,https://www.indiamart.com/reliableenterprise-pune/,crc-metal-scrap,kg
CRC Scrap,"₹27,000/ tonne",https://www.indiamart.com/proddetail/crc-scrap-20999752162.html,crc-metal-scrap,tonne
CRC Punch Scrap,₹49/ kg,https://www.indiamart.com/ms-saffron-enterprises/,crc-metal-scrap,kg
CRC Metal Scraps,₹23/ kg,https://www.indiamart.com/ambikasteels-pune/,crc-metal-scrap,kg
"CRC Sheet Scraps in Secondary Foam Type, Bundle Size: 100 kg To 1000 kg","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-sheet-scraps-in-secondary-foam-type-21967269012.html,crc-metal-scrap,tonne
Crc Bundle Metal Scrap,₹68/ kg,https://www.indiamart.com/a-k-steel-traders-navi-mumbai/,crc-metal-scrap,kg
CRC Loose Scrap,₹18/ kg,https://www.indiamart.com/proddetail/crc-loose-scrap-10897196173.html,crc-metal-scrap,kg
CRC Dal Punching Scrap,₹30.75/ kg,https://www.indiamart.com/gajalaxmi-ste/,crc-metal-scrap,kg
Ms Crc Sheet Scrap,₹60/ kg,https://www.indiamart.com/proddetail/ms-crc-sheet-scrap-2850141350588.html,crc-metal-scrap,kg
"Crc Scrap, 50 Kg",₹42/ kg,https://www.indiamart.com/proddetail/crc-scrap-24331756655.html,crc-metal-scrap,kg
"CRC Bundle Scrap, Box",₹42/ kg,https://www.indiamart.com/proddetail/crc-bundle-scrap-22429519633.html,crc-metal-scrap,kg
CRC Scrap,"₹38,000/ tonne",https://www.indiamart.com/deepindustries-109006773/,crc-metal-scrap,tonne
CRC Ms Scrap,₹44/ kg,https://www.indiamart.com/murlidhar-rajkot/,crc-metal-scrap,kg
CRC Metal Scrap,"₹20,000/ tonne",https://www.indiamart.com/ap-entp-rajkot/,crc-metal-scrap,tonne
"Crc Scrap, 25 Kg",₹43/ kg,https://www.indiamart.com/proddetail/crc-scrap-2851759582088.html,crc-metal-scrap,kg
CRC Dal Scrap,₹22/ kg,https://www.indiamart.com/proddetail/crc-dal-scrap-14312215697.html,crc-metal-scrap,kg
"CR Loose Scrap, For Industrial","₹41,000/ tonne",https://www.indiamart.com/proddetail/cr-loose-scrap-22011775555.html,crc-metal-scrap,tonne
"95% CRC Bundle Scrap, Bundle Size: 10 X 10 Inch",₹34/ kg,https://www.indiamart.com/proddetail/95-crc-bundle-scrap-22808325512.html,crc-metal-scrap,kg
"Crno Punching Scrap, Bundle Size: Not Fix","₹41,500/ tonne",https://www.indiamart.com/proddetail/crno-punching-scrap-13388784433.html,crc-metal-scrap,tonne
Crc Metal Scrap,"₹40,000/ tonne",https://www.indiamart.com/proddetail/crc-metal-scrap-2852223828230.html,crc-metal-scrap,tonne
"CRC Sheet Prime Scrap, Packaging Type: Bag And Bundle Packaging, Bundle Size: Bundle Size",₹32/ kg,https://www.indiamart.com/proddetail/crc-sheet-prime-scrap-20720935430.html,crc-metal-scrap,kg
"Crc Scrap, Bundle Size: Kharidi Karu Chu",₹43/ kg,https://www.indiamart.com/proddetail/crc-scrap-20886434812.html,crc-metal-scrap,kg
"Cr Bundle Scraps, For Foundry, Bundle Size: 8x8",₹43/ tonne,https://www.indiamart.com/proddetail/cr-bundle-scraps-2849603979448.html,crc-metal-scrap,tonne
CRC Scrap,₹28/ kg,https://www.indiamart.com/proddetail/crc-scrap-20552332255.html,crc-metal-scrap,kg
"CRC Punching Scrap, For Industrial","₹43,000/ tonne",https://www.indiamart.com/proddetail/crc-punching-scrap-16105153612.html,crc-metal-scrap,tonne
"Motor Lamination Sheet, For Casting And Foundry Industry, Loose","₹42,500/ tonne",https://www.indiamart.com/proddetail/motor-lamination-sheet-21991403948.html,crc-metal-scrap,tonne
"CRC Punching Dal Scrap, 50 KG Approximately, Bundle Size: 40 To 60 KG Goni Bag Pack","₹43,500/ tonne",https://www.indiamart.com/proddetail/crc-punching-dal-scrap-22010303630.html,crc-metal-scrap,tonne
"Iron CRC Metal Scrap, For C.r.c./M.s.scrap, Packaging Type: 8*8","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-metal-scrap-13392361688.html,crc-metal-scrap,tonne
"Crc Metal CR Loose Scrap, For Industrial","₹41,000/ tonne",https://www.indiamart.com/proddetail/cr-loose-scrap-22011787712.html,crc-metal-scrap,tonne
"Lokhand Metal Scraps, Bundle Size: 10*10, Packaging Type: 8*8","₹43,000/ tonne",https://www.indiamart.com/proddetail/lokhand-metal-scraps-21799565497.html,crc-metal-scrap,tonne
Cr Scrap Low Magnesium,₹34.6/ kg,https://www.indiamart.com/dropndraw/,crc-metal-scrap,kg
PUNCHING SCRAP,"₹29,000/ tonne",https://www.indiamart.com/mettur-southern-steels/,crc-metal-scrap,tonne
"Loose bindi at scrap rate, Bundle Size: Mix",₹20/ kg,https://www.indiamart.com/proddetail/loose-bindi-at-scrap-rate-2851274407648.html,crc-metal-scrap,kg
"CRNO Stamping Bundle Scrap, For Motor And Pump Manufaruring",₹110/ kg,https://www.indiamart.com/proddetail/crno-stamping-bundle-scrap-21992773562.html,crc-metal-scrap,kg
CRC Punching Scrap,₹48/ kg,https://www.indiamart.com/proddetail/crc-punching-scrap-11826807830.html,crc-metal-scrap,kg
CRC Metal Scrap,"₹13,500/ tonne",https://www.indiamart.com/ms-traders-tirupati/,crc-metal-scrap,tonne
"Crno Electrical Steel. Cold Rolled Non Oriented Punching Scrap, Bundle Size: Not Fix","₹41,500/ tonne",https://www.indiamart.com/proddetail/cold-rolled-non-oriented-punching-scrap-16370931397.html,crc-metal-scrap,tonne
"Maruti CRC Sheet Metal Scrap for Manufacturing, Bundle Size: 100 KG To 1000 KG","₹41,000/ tonne",https://www.indiamart.com/proddetail/maruti-crc-sheet-metal-scrap-for-manufacturing-21967249388.html,crc-metal-scrap,tonne
Crc Bundle Scrap,₹45/ kg,https://www.indiamart.com/saurabh-ispat/,crc-metal-scrap,kg
CRC Scrap,₹26/ kg,https://www.indiamart.com/bkindustries-vadodara/,crc-metal-scrap,kg
"CRC Sheet Lead Metal Scrap for Lead Ingots Manufacturing Purpose, 10*10, Bundle Size: 8*8","₹48,500/ tonne",https://www.indiamart.com/proddetail/crc-sheet-lead-metal-scrap-for-lead-ingots-manufacturing-purpose-21799531191.html,crc-metal-scrap,tonne
"Mild Steel CRC Metal Bundle Sheet Scrap, For Industrial, Packaging Type: Loose","₹41,000/ tonne",https://www.indiamart.com/proddetail/crc-metal-bundle-sheet-scrap-22008313973.html,crc-metal-scrap,tonne
"CRC Dal Punching Scrap, For Recycling Industry",₹42/ kg,https://www.indiamart.com/proddetail/crc-dal-punching-scrap-2850357317833.html,crc-metal-scrap,kg
Crc Punching Sheet Scrap,₹10/ tonne,https://www.indiamart.com/scrap-zahirabad/,crc-metal-scrap,tonne
"Acrylic Sheet Scrap, Bundle Size: Loose","₹42,500/ tonne",https://www.indiamart.com/proddetail/acrylic-sheet-scrap-21991540155.html,crc-sheet-metal-scrap,tonne
"CRC Sheet Stamping Scrap, 10*10, Bundle Size: 8*8","₹48,000/ tonne",https://www.indiamart.com/proddetail/crc-sheet-stamping-scrap-21794922288.html,crc-sheet-metal-scrap,tonne
CRCA Waste Sheet Metal Scrap,₹28/ kg,https://www.indiamart.com/proddetail/crca-waste-sheet-metal-scrap-22808265112.html,crc-sheet-metal-scrap,kg
"CRC Sheet Metal Scrap, Packaging Type: Loose",₹150/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-26518242773.html,crc-sheet-metal-scrap,kg
Crc Prime Sheet Metal Scrap,₹52/ kg,https://www.indiamart.com/proddetail/crc-prime-sheet-metal-scrap-19197344530.html,crc-sheet-metal-scrap,kg
HR Sheet Scrap,"₹32,500/ tonne",https://www.indiamart.com/proddetail/hr-sheet-scrap-12981010962.html,crc-sheet-metal-scrap,tonne
"CRC Drum cutting Sheet Bundle Scrap, For Recycle, 50 Kg","₹33,000/ tonne",https://www.indiamart.com/proddetail/crc-drum-cutting-sheet-bundle-scrap-23013717533.html,crc-sheet-metal-scrap,tonne
"CRC Sheet Metal Scrap, For Industrial",₹42/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-24606040955.html,crc-sheet-metal-scrap,kg
Material Inspection Available CRC/CRNO Metal Scrap,"₹49,000/ tonne",https://www.indiamart.com/proddetail/crc-crno-metal-scrap-6450588291.html,crc-sheet-metal-scrap,tonne
CRC 10 x 10 Scrap Bundle,₹31.5/ kg,https://www.indiamart.com/proddetail/crc-10-x-10-scrap-bundle-20684829530.html,crc-sheet-metal-scrap,kg
"CRC Sheet Metal Scrap, For Industrial, 50-100 Mm",₹32/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-4855155312.html,crc-sheet-metal-scrap,kg
"CRC Washer Punching Scrap, Bundle Size: 6*6 inch, 25 Kg",₹40/ kg,https://www.indiamart.com/proddetail/crc-washer-punching-scrap-2850357215012.html,crc-sheet-metal-scrap,kg
Crc Sheet Metal Scrap,"₹2,300/ tonne",https://www.indiamart.com/manomay-enterprises-ahmedabad/,crc-sheet-metal-scrap,tonne
CRC Sheet Metal Scrap,₹35/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-20392781388.html,crc-sheet-metal-scrap,kg
CRC Sheet Metal Scrap,₹28/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-19758211455.html,crc-sheet-metal-scrap,kg
"Crc Scrap Bundels, Bundle Size: 8x8","₹52,000/ tonne",https://www.indiamart.com/proddetail/crc-scrap-bundels-22705842448.html,crc-sheet-metal-scrap,tonne
Crc Sheet Scrap,₹40/ tonne,https://www.indiamart.com/singhal-shot-blast/,crc-sheet-metal-scrap,tonne
"CRC Sheet Metal Scrap, For Casting And Foundry Industry",₹43.5/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-2851514963430.html,crc-sheet-metal-scrap,kg
Crc Sheet Metal Scrap,₹26/ kg,https://www.indiamart.com/proddetail/crc-sheet-metal-scrap-21767410562.html,crc-sheet-metal-scrap,kg
"Galvanised Iron G.I Sheet cutting (scrap), Packaging Type: Usually Sold Unpacked",₹56/ kg,https://www.indiamart.com/proddetail/g-i-sheet-cutting-scrap-22454823430.html,crc-sheet-metal-scrap,kg
PCRC SCRAP,₹54/ kg,https://www.indiamart.com/gauraventerprises-70021262/,crc-sheet-metal-scrap,kg
"Hot Rolled Silver Mild Steel HR Sheet Scrap, For Metal Industry, Packaging Type: Loose",₹32/ kg,https://www.indiamart.com/proddetail/mild-steel-hr-sheet-scrap-2851294117330.html,crc-sheet-metal-scrap,kg
CR Sheet Cutting Pieces Scrap,₹40/ kg,https://www.indiamart.com/proddetail/pcrc-sheet-cutting-scrap-10g-to-22g-23020888830.html,crc-sheet-metal-scrap,kg
